일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2022-07-01,"77,900","78,300",3,3,▲,"1,000",1.3,"14,245,298","1,110,659",0.13
2022-06-30,"77,600","77,800",2,3,▼,-900,-1.15,"11,264,375","869,972",0.13
2022-06-29,"76,800","78,000",4,2,▲,200,0.26,"13,108,479","1,016,846",0.13
2022-06-28,"78,500","78,500",1,4,▲,200,0.26,"11,996,128","934,244",0.13
2022-06-27,"76,400","77,600",6,1,▲,600,0.78,"9,584,939","738,592",0.14
2022-06-26,"76,500","77,200",0,6,▲,200,0.26,"10,976,660","841,447",0.14
2022-06-25,"77,200","78,300",1,0,▼,-100,-0.13,"15,038,750","1,163,285",0.13
2022-06-24,"77,400","77,600",5,1,▼,"-1,300",-1.66,"9,155,219","705,966",0.13
2022-06-23,"77,400","78,200",10,5,▲,800,1.03,"21,604,528","1,681,184",0.14
2022-06-22,"78,300","78,600",5,10, ,0,0,"21,558,340","1,662,979",0.14
2022-06-21,"76,100","77,700",6,5,▲,"1,100",1.44,"19,232,453","1,477,888",0.14
2022-06-20,"75,100","76,700",2,6,▲,700,0.93,"16,391,250","1,245,309",0.14
2022-06-19,"75,600","76,000",10,2,▼,-200,-0.26,"18,330,240","1,375,861",0.15
2022-06-18,"73,900","75,800",1,10,▲,"1,400",1.88,"23,652,940","1,778,785",0.15
2022-06-17,"72,000","74,800",4,1,▲,"3,100",4.35,"21,954,856","1,610,885",0.15
2022-06-16,"73,200","73,900",2,4,▼,"-1,000",-1.38,"30,364,841","2,183,678",0.15
2022-06-15,"71,700","73,000",6,2, ,0,0,"16,682,559","1,206,606",0.15
2022-06-14,"73,500","74,100",3,6,▼,"-1,400",-1.9,"13,002,242","944,378",0.15
2022-06-13,"75,100","75,100",6,3,▼,"-1,100",-1.47,"12,559,258","929,571",0.15
2022-06-12,"76,000","76,200",4,6,▼,-500,-0.66,"15,652,305","1,174,196",0.15
2022-06-11,"76,000","76,000",6,4,▲,400,0.53,"22,029,195","1,656,722",0.16
2022-06-10,"73,300","75,200",3,6,▲,"3,700",5.2,"27,506,623","2,047,228",0.16
2022-06-09,"70,400","71,400",1,3,▲,"1,000",1.42,"11,954,728","844,716",0.16
2022-06-08,"70,700","71,000",0,1,▼,-500,-0.71,"10,144,957","715,156",0.16
2022-06-07,"71,300","71,600",12,0,▼,-600,-0.84,"11,027,606","782,835",0.16
2022-06-06,"71,500","72,000",2,12,▼,-100,-0.14,"10,919,239","782,119",0.16
2022-06-05,"71,700","71,900",5,2,▲,800,1.13,"12,420,710","888,881",0.17
2022-06-04,"70,200","70,900",1,5,▲,700,1,"10,087,450","711,488",0.17
2022-06-03,"69,900","70,000",3,1,▼,-300,-0.43,"11,489,122","802,183",0.17
2022-06-02,"70,300","70,900",10,3,▼,-300,-0.43,"9,422,009","663,953",0.17
2022-06-01,"70,300","71,000",5,10,▼,-100,-0.14,"11,159,589","785,532",0.17
2022-05-31,"70,400","70,600",2,5,▲,400,0.57,"11,121,981","780,514",0.17
2022-05-30,"71,600","71,600",1,2,▼,-400,-0.57,"12,667,743","893,825",0.17
2022-05-29,"71,200","71,600",3,1,▲,200,0.28,"11,818,987","839,689",0.17
2022-05-28,"71,700","71,700",0,3,▼,"-1,100",-1.54,"12,770,428","901,885",0.17
2022-05-27,"70,800","72,200",7,0,▲,"1,600",2.29,"16,812,570","1,204,673",0.17
2022-05-26,"70,200","70,600",4,7,▲,100,0.14,"11,503,729","807,716",0.17
2022-05-25,"71,200","71,600",5,4,▼,-900,-1.27,"17,016,151","1,196,597",0.17
2022-05-24,"69,500","72,200",6,5,▲,600,0.86,"20,644,902","1,459,533",0.17
2022-05-23,"71,000","71,000",0,6,▼,"-1,000",-1.41,"10,295,316","723,286",0.17
2022-05-22,"70,600","71,500",5,0,▲,900,1.28,"10,528,252","746,413",0.17
2022-05-21,"69,900","70,600",1,5,▼,-200,-0.28,"10,029,621","702,792",0.17
2022-05-20,"70,000","70,700",3,1,▲,200,0.28,"8,395,448","590,534",0.17
2022-05-19,"70,300","70,600",3,3,▼,-100,-0.14,"10,891,094","766,060",0.17
2022-05-18,"70,700","71,000",3,3,▼,-300,-0.42,"10,151,638","715,666",0.17
2022-05-17,"70,800","71,000",2,3,▲,400,0.57,"9,507,991","671,983",0.17
2022-05-16,"70,200","70,300",4,2,▲,100,0.14,"13,486,391","942,009",0.17
2022-05-15,"70,200","71,000",1,4,▲,700,1.01,"18,051,612","1,270,264",0.17
2022-05-14,"69,000","69,800",6,1,▲,600,0.87,"19,520,641","1,352,534",0.17
2022-05-13,"68,700","69,600",0,6,▼,-200,-0.29,"24,172,015","1,670,336",0.17
2022-05-12,"70,700","70,900",1,0,▼,"-2,500",-3.5,"31,001,484","2,151,234",0.17
2022-05-11,"72,300","72,400",5,1,▼,-100,-0.14,"14,043,287","1,009,009",0.17
2022-05-10,"71,600","72,100",10,5,▲,300,0.42,"13,683,532","981,528",0.17
2022-05-09,"72,600","72,800",5,10,▼,-900,-1.25,"18,956,962","1,361,134",0.17
2022-05-08,"73,000","73,000",6,5,▼,"-1,000",-1.37,"24,013,921","1,729,663",0.17
2022-05-07,"73,900","74,000",2,6,▼,-900,-1.21,"15,803,395","1,157,441",0.17
2022-05-06,"74,300","74,800",10,2, ,0,0,"19,919,361","1,478,002",0.17
2022-05-05,"74,800","75,300",1,10,▼,"-2,200",-2.88,"23,992,458","1,783,148",0.17
2022-05-04,"77,700","77,800",4,1,▼,"-1,400",-1.8,"15,406,382","1,182,788",0.17
2022-05-03,"77,300","77,700",2,4,▲,400,0.52,"11,699,798","906,520",0.17
2022-05-02,"77,600","77,700",6,2,▼,-100,-0.13,"12,247,274","947,459",0.17
2022-05-01,"77,500","77,600",3,6,▲,200,0.26,"17,055,590","1,318,209",0.17
2022-04-30,"76,300","77,200",6,3,▲,"1,100",1.45,"16,289,502","1,250,678",0.17
2022-04-29,"77,300","77,400",4,6,▼,-900,-1.17,"13,067,622","1,000,181",0.18
2022-04-28,"77,400","77,400",6,4,▲,400,0.52,"12,829,128","987,847",0.18
2022-04-27,"77,100","77,700",3,6,▲,300,0.39,"18,167,057","1,404,206",0.18
2022-04-26,"75,200","76,300",1,3,▲,"1,000",1.33,"11,397,775","865,368",0.18
2022-04-25,"75,300","75,600",0,1, ,0,0,"10,103,212","760,038",0.18
2022-04-24,"76,400","76,600",12,0,▼,"-1,000",-1.31,"17,600,770","1,329,972",0.19
2022-04-23,"76,000","76,400",2,12,▲,200,0.26,"11,798,147","897,864",0.19
2022-04-22,"77,100","77,100",5,2,▼,"-1,200",-1.55,"13,239,401","1,008,596",0.19
2022-04-21,"76,800","77,600",1,5,▲,700,0.91,"12,861,180","993,041",0.19
2022-04-20,"76,400","76,700",3,1,▲,600,0.79,"12,096,419","925,331",0.19
2022-04-19,"76,800","76,800",10,3,▼,-800,-1.04,"15,347,486","1,168,536",0.19
2022-04-18,"76,700","77,100",5,10,▲,100,0.13,"16,114,775","1,233,406",0.2
2022-04-17,"74,900","76,700",2,5,▲,"2,100",2.82,"24,630,370","1,864,084",0.2
2022-04-16,"75,400","75,500",1,2,▲,300,0.4,"12,686,999","945,673",0.2
2022-04-15,"74,300","75,000",3,1,▼,-300,-0.4,"15,172,748","1,128,028",0.2
2022-04-14,"76,100","76,200",0,3,▼,"-1,100",-1.45,"16,671,494","1,254,628",0.2
2022-04-13,"76,200","76,600",7,0,▲,100,0.13,"22,319,664","1,688,298",0.21
2022-04-12,"73,900","75,700",4,7,▲,"2,300",3.14,"21,016,913","1,574,548",0.22
2022-04-11,"73,300","74,000",5,4,▲,600,0.83,"19,384,648","1,424,675",0.22
2022-04-10,"73,500","73,900",6,5,▼,-400,-0.55,"22,364,803","1,633,796",0.22
2022-04-09,"73,500","74,400",0,6,▼,-800,-1.08,"22,166,298","1,630,829",0.21
2022-04-08,"73,900","74,600",5,0,▼,-300,-0.4,"29,192,631","2,156,728",0.21
2022-04-07,"74,000","75,100",1,5,▼,-200,-0.27,"30,944,847","2,304,423",0.17
2022-04-06,"75,800","76,000",3,1,▼,"-2,600",-3.38,"61,270,643","4,575,268",0.16
2022-04-05,"77,100","78,200",3,3,▼,"-1,500",-1.91,"42,365,223","3,276,635",0.15
2022-04-04,"79,600","79,800",3,3,▼,"-1,700",-2.12,"30,241,137","2,389,977",0.15
2022-04-03,"82,300","82,400",2,3,▼,"-1,300",-1.6,"20,362,639","1,643,108",0.15
2022-04-02,"81,500","82,300",4,2, ,0,0,"15,522,581","1,267,668",0.15
2022-04-01,"81,900","82,500",1,4,▼,-600,-0.73,"13,342,623","1,090,226",0.15
2022-03-31,"83,300","83,300",6,1,▼,-800,-0.97,"18,485,469","1,526,104",0.16
2022-03-30,"82,200","83,100",0,6,▲,"1,500",1.84,"25,642,368","2,117,643",0.16
2022-03-29,"79,400","81,400",1,0,▲,"2,100",2.65,"24,339,360","1,966,480",0.16
2022-03-28,"79,200","79,500",5,1,▲,800,1.02,"11,739,124","929,154",0.16
2022-03-27,"78,900","78,900",10,5,▼,-500,-0.63,"13,823,411","1,086,489",0.16
2022-03-26,"78,800","79,400",5,10,▼,-200,-0.25,"14,360,453","1,134,761",0.16
2022-03-25,"78,300","79,200",6,5,▲,700,0.89,"12,743,417","1,000,757",0.16
2022-03-24,"79,200","79,400",2,6,▼,-300,-0.38,"11,427,693","900,949",0.16
2022-03-23,"79,400","79,500",10,2,▼,-500,-0.63,"10,040,975","792,955",0.16
2022-03-22,"79,700","79,900",1,10,▼,-400,-0.5,"9,098,910","723,398",0.16
2022-03-21,"79,000","79,800",4,1,▲,"1,200",1.53,"12,618,790","1,003,546",0.16
2022-03-20,"79,000","79,100",2,4,▼,-500,-0.63,"12,355,296","971,439",0.16
2022-03-19,"78,500","79,000",6,2, ,0,0,"12,456,646","979,766",0.16
2022-03-18,"79,100","79,200",3,6,▼,-800,-1,"13,155,414","1,039,019",0.16
2022-03-17,"80,100","80,100",6,3,▼,-800,-0.99,"10,859,399","865,953",0.16
2022-03-16,"79,800","80,600",4,6,▲,"1,100",1.38,"13,766,279","1,102,123",0.16
2022-03-15,"79,400","79,600",6,4,▼,-300,-0.38,"11,575,636","918,601",0.16
2022-03-14,"80,000","80,200",3,6,▲,100,0.13,"9,863,450","788,804",0.16
2022-03-13,"79,900","80,000",1,3,▲,300,0.38,"9,768,108","779,142",0.16
2022-03-12,"79,600","79,800",0,1,▼,-500,-0.63,"22,720,577","1,801,821",0.16
2022-03-11,"81,100","81,200",12,0,▼,-900,-1.11,"16,660,998","1,338,741",0.16
2022-03-10,"81,200","81,300",2,12,▼,-400,-0.49,"15,992,202","1,289,551",0.16
2022-03-09,"80,600","81,200",5,2,▲,800,1,"12,131,651","982,537",0.17
2022-03-08,"80,100","80,800",1,5,▲,400,0.5,"8,330,969","670,346",0.17
2022-03-07,"80,000","80,400",3,1,▼,-100,-0.12,"8,753,097","701,207",0.16
2022-03-06,"80,500","80,600",10,3,▼,-600,-0.74,"13,382,882","1,073,188",0.16
2022-03-05,"81,100","81,400",5,10,▼,-300,-0.37,"13,288,643","1,075,902",0.16
2022-03-04,"81,900","82,100",2,5,▼,-900,-1.1,"15,744,317","1,277,814",0.16
2022-03-03,"81,700","82,000",1,2,▲,300,0.37,"11,578,529","946,992",0.17
2022-03-02,"81,500","81,900",3,1,▲,400,0.49,"13,481,405","1,099,149",0.17
2022-03-01,"80,400","81,400",0,3,▲,"1,100",1.37,"18,771,080","1,515,730",0.17
2022-02-28,"80,500","80,600",7,0,▲,100,0.13,"13,856,548","1,110,045",0.17
2022-02-27,"80,200","80,300",4,7,▲,100,0.13,"11,773,365","942,657",0.17
2022-02-26,"79,700","80,000",5,4,▼,-600,-0.75,"16,063,340","1,282,081",0.16
2022-02-25,"81,100","81,100",6,5,▼,-400,-0.49,"14,916,721","1,202,369",0.16
2022-02-24,"81,100","81,300",0,6,▼,-900,-1.1,"14,007,385","1,132,293",0.17
2022-02-23,"81,500","81,900",5,0,▲,900,1.11,"14,999,855","1,223,108",0.17
2022-02-22,"80,900","81,200",1,5,▲,400,0.5,"10,075,685","814,156",0.17
2022-02-21,"80,800","80,900",3,1,▼,-500,-0.62,"10,550,078","850,453",0.16
2022-02-20,"81,200","81,700",3,3, ,0,0,"14,087,962","1,142,078",0.16
2022-02-19,"81,300","81,400",3,3,▼,-100,-0.12,"17,586,995","1,426,082",0.16
2022-02-18,"81,500","82,000",2,3,▼,-800,-0.98,"14,908,823","1,214,346",0.16
2022-02-17,"82,300","82,600",4,2, ,0,0,"12,781,226","1,049,385",0.16
2022-02-16,"82,700","82,800",1,4,▼,-300,-0.36,"16,496,197","1,353,521",0.16
2022-02-15,"82,700","82,700",6,1,▼,-600,-0.72,"18,112,259","1,487,791",0.16
2022-02-14,"81,300","83,000",0,6,▲,"2,000",2.48,"29,546,007","2,438,123",0.17
2022-02-13,"80,400","81,400",1,0,▲,200,0.25,"16,414,644","1,327,714",0.17
2022-02-12,"80,500","81,300",5,1,▲,100,0.12,"14,058,401","1,135,462",0.17
2022-02-11,"80,300","80,600",10,5,▲,400,0.5,"13,321,324","1,065,281",0.17
2022-02-10,"79,800","80,400",5,10,▲,500,0.63,"12,360,199","988,666",0.17
2022-02-09,"80,000","80,000",6,5,▼,-200,-0.25,"23,198,510","1,845,463",0.17
2022-02-08,"80,400","80,500",2,6,▼,-100,-0.13,"11,984,359","959,016",0.17
2022-02-07,"80,000","80,400",10,2,▲,200,0.25,"13,628,942","1,091,585",0.17
2022-02-06,"80,100","80,400",1,10,▼,-400,-0.5,"13,398,666","1,069,031",0.18
2022-02-05,"80,100","81,500",4,1,▲,600,0.75,"20,961,714","1,687,345",0.17
2022-02-04,"79,400","79,700",2,4,▼,-100,-0.13,"16,541,828","1,314,427",0.17
2022-02-03,"79,600","80,000",6,2, ,0,0,"17,494,407","1,393,769",0.17
2022-02-02,"80,800","80,900",3,6,▼,-500,-0.62,"17,740,855","1,414,229",0.17
2022-02-01,"79,000","80,300",6,3,▲,"1,600",2.04,"16,450,920","1,313,024",0.17
2022-01-31,"78,900","79,600",4,6,▼,"-1,500",-1.88,"31,490,096","2,482,903",0.17
2022-01-30,"80,800","81,200",6,4,▼,"-1,200",-1.48,"35,812,268","2,876,602",0.16
2022-01-29,"82,500","82,600",3,6,▼,"-2,000",-2.4,"28,996,680","2,365,998",0.16
2022-01-28,"82,300","83,500",1,3,▲,"1,300",1.59,"19,385,027","1,603,729",0.16
2022-01-27,"81,800","82,100",0,1,▼,-400,-0.49,"14,154,882","1,158,685",0.16
2022-01-26,"81,700","82,300",12,0,▼,-300,-0.36,"17,047,511","1,397,109",0.16
2022-01-25,"81,900","82,600",2,12,▲,900,1.1,"12,532,550","1,030,147",0.16
2022-01-24,"81,000","82,400",5,2,▲,200,0.25,"15,710,336","1,284,767",0.16
2022-01-23,"81,900","82,100",1,5,▼,-200,-0.24,"18,673,197","1,525,090",0.17
2022-01-22,"82,400","82,500",3,1,▼,-400,-0.49,"20,000,973","1,638,811",0.16
2022-01-21,"83,200","83,200",10,3,▼,-800,-0.97,"15,596,759","1,284,554",0.16
2022-01-20,"83,200","83,300",5,10,▼,-600,-0.72,"12,941,533","1,071,382",0.16
2022-01-19,"82,900","83,500",2,5,▲,700,0.85,"15,489,938","1,286,360",0.16
2022-01-18,"81,900","82,900",1,2,▲,400,0.49,"17,805,080","1,464,208",0.16
2022-01-17,"82,900","83,000",3,1,▼,-200,-0.24,"13,934,746","1,151,304",0.15
2022-01-16,"83,300","83,500",0,3,▼,"-1,300",-1.55,"21,636,079","1,792,609",0.16
2022-01-15,"83,300","84,000",7,0,▲,600,0.72,"15,521,965","1,298,186",0.15
2022-01-14,"83,800","84,000",4,7,▼,-600,-0.72,"15,287,311","1,277,282",0.15
2022-01-13,"84,700","84,700",5,4,▼,-200,-0.24,"15,429,522","1,294,517",0.15
2022-01-12,"83,700","84,500",6,5,▲,100,0.12,"16,377,412","1,375,438",0.15
2022-01-11,"84,000","84,300",0,6, ,0,0,"13,794,652","1,156,327",0.15
2022-01-10,"83,000","84,500",5,0,▲,800,0.96,"15,238,206","1,276,903",0.14
2022-01-09,"84,100","84,100",1,5,▼,-400,-0.48,"12,915,282","1,078,274",0.14
2022-01-08,"84,700","84,900",3,1,▼,"-1,100",-1.3,"18,193,707","1,527,079",0.14
2022-01-07,"85,700","85,700",3,3,▼,-900,-1.05,"19,244,259","1,629,938",0.14
2022-01-06,"86,100","86,200",3,3,▼,-400,-0.47,"17,885,538","1,532,761",0.14
2022-01-05,"86,200","86,200",2,3,▲,600,0.7,"19,042,023","1,633,461",0.14
2022-01-04,"85,800","86,000",4,2,▲,600,0.71,"16,255,990","1,385,160",0.16
2022-01-03,"84,000","85,200",1,4,▲,"1,900",2.29,"22,997,538","1,947,587",0.15
2022-01-02,"82,500","83,000",6,1,▲,"1,500",1.84,"18,676,461","1,542,485",0.15
2022-01-01,"82,400","82,700",0,6,▼,-800,-0.97,"17,240,518","1,413,779",0.15
2021-12-31,"81,600","82,300",1,0,▲,600,0.74,"13,121,698","1,074,969",0.15
2021-12-30,"81,700","81,700",5,1,▲,100,0.12,"14,952,134","1,216,568",0.16
2021-12-29,"81,400","81,600",10,5,▲,300,0.37,"12,845,778","1,044,262",0.15
2021-12-28,"81,000","82,100",5,10,▲,200,0.25,"14,758,826","1,200,699",0.15
2021-12-27,"81,000","81,600",6,5,▼,-800,-0.98,"17,926,638","1,454,204",0.15
2021-12-26,"82,600","82,900",2,6,▼,-200,-0.24,"13,299,907","1,092,867",0.15
2021-12-25,"82,000","82,300",10,2,▲,100,0.12,"12,670,506","1,039,543",0.14
2021-12-24,"82,100","82,500",1,10,▼,"-1,000",-1.21,"15,869,700","1,301,953",0.15
2021-12-23,"82,800","83,800",4,1,▲,600,0.73,"18,585,244","1,545,981",0.15
2021-12-22,"82,800","82,900",2,4,▼,-500,-0.6,"11,625,146","957,444",0.15
2021-12-21,"82,200","83,000",6,2,▲,"1,000",1.22,"12,293,537","1,014,281",0.15
2021-12-20,"82,800","82,900",3,6,▼,"-1,000",-1.21,"13,735,798","1,128,533",0.16
2021-12-19,"83,100","83,500",6,3,▲,800,0.98,"13,530,573","1,121,129",0.16
2021-12-18,"81,000","82,500",4,6,▲,"1,100",1.36,"23,818,297","1,952,165",0.16
2021-12-17,"82,400","82,500",6,4,▼,-500,-0.61,"20,038,422","1,632,813",0.15
2021-12-16,"81,400","81,900",3,6,▼,-600,-0.73,"25,420,764","2,066,544",0.15
2021-12-15,"82,900","83,000",1,3,▼,-100,-0.12,"17,641,256","1,448,481",0.15
2021-12-14,"81,100","82,600",0,1,▼,-300,-0.36,"20,508,971","1,677,603",0.14
2021-12-13,"82,600","83,200",12,0,▼,"-1,600",-1.9,"24,348,331","2,010,258",0.14
2021-12-12,"83,500","84,000",2,12,▲,400,0.48,"19,882,132","1,659,122",0.15
2021-12-11,"85,100","85,300",5,2,▲,"1,100",1.33,"33,498,180","2,823,605",0.14
2021-12-10,"82,800","83,400",1,5,▼,"-2,800",-3.28,"38,520,800","3,175,845",0.14
2021-12-09,"84,000","85,400",3,1,▲,"3,300",4.02,"34,155,986","2,880,259",0.16
2021-12-08,"81,800","83,600",10,3, ,0,0,"26,807,651","2,208,585",0.16
2021-12-07,"81,200","82,900",5,10,▼,-200,-0.24,"20,587,314","1,683,933",0.16
2021-12-06,"83,800","84,200",2,5,▼,-400,-0.48,"25,419,886","2,113,625",0.16
2021-12-05,"82,300","82,800",1,2,▲,500,0.61,"25,880,879","2,121,275",0.15
2021-12-04,"83,200","83,600",3,1,▼,"-1,100",-1.32,"21,327,683","1,762,034",0.14
2021-12-03,"83,900","84,200",0,3,▼,"-1,700",-2,"18,307,735","1,526,409",0.14
2021-12-02,"84,500","86,000",7,0,▲,700,0.83,"20,483,100","1,740,792",0.14
2021-12-01,"83,800","84,500",4,7,▲,"2,600",3.19,"23,529,706","1,978,337",0.14
2021-11-30,"82,600","82,600",5,4,▼,"-1,100",-1.33,"23,025,766","1,888,591",0.13
2021-11-29,"84,000","84,800",6,5,▼,-300,-0.36,"20,898,332","1,748,441",0.14
2021-11-28,"83,800","84,200",0,6,▼,-500,-0.6,"15,338,765","1,281,925",0.14
2021-11-27,"83,100","84,000",5,0,▲,"1,000",1.21,"18,036,835","1,499,218",0.13
2021-11-26,"83,500","83,800",1,5,▼,"-2,100",-2.48,"24,171,688","2,000,202",0.12
2021-11-25,"84,800","85,400",3,1,▲,200,0.24,"22,112,205","1,864,450",0.12
2021-11-24,"84,100","86,400",3,3,▲,"1,400",1.69,"26,302,077","2,234,863",0.11
2021-11-23,"81,700","83,400",3,3,▲,"1,000",1.22,"28,046,832","2,311,657",0.11
2021-11-22,"84,500","85,000",2,3,▼,"-1,700",-2.03,"39,615,978","3,292,344",0.12
2021-11-21,"83,200","85,600",4,2,▼,"-1,900",-2.22,"31,859,808","2,676,569",0.12
2021-11-20,"86,600","87,700",1,4,▼,"-1,100",-1.27,"26,423,070","2,282,488",0.12
2021-11-19,"88,800","89,200",6,1,▼,"-2,700",-3.02,"33,178,936","2,899,318",0.12
2021-11-18,"87,000","89,900",0,6,▲,"2,600",3,"27,258,534","2,410,067",0.12
2021-11-17,"89,000","89,700",1,0,▼,"-1,300",-1.48,"30,861,661","2,717,635",0.12
2021-11-16,"87,500","88,600",5,1,▲,900,1.03,"25,318,011","2,211,210",0.11
2021-11-15,"89,000","89,000",10,5,▲,200,0.23,"25,211,127","2,205,739",0.11
2021-11-14,"84,500","88,000",5,10,▲,"2,000",2.35,"39,895,044","3,441,343",0.11
2021-11-13,"86,600","87,300",6,5,▼,"-3,000",-3.41,"43,227,951","3,715,776",0.11
2021-11-12,"89,800","91,800",2,6,▼,"-1,700",-1.9,"33,431,809","2,975,232",0.11
2021-11-11,"88,700","90,000",10,2, ,0,0,"26,393,970","2,356,662",0.1
2021-11-10,"89,800","91,200",1,10,▼,-900,-0.99,"36,068,848","3,244,067",0.1
2021-11-09,"90,300","91,400",4,1,▼,-400,-0.44,"48,682,416","4,362,546",0.08
2021-11-08,"90,000","96,800",2,4,▲,"2,200",2.48,"90,306,177","8,379,238",0.09
2021-11-07,"83,300","90,000",6,2,▲,"5,900",7.12,"59,013,307","5,083,940",0.09
2021-11-06,"82,800","84,200",3,6,▲,700,0.85,"32,644,642","2,726,112",0.08
2021-11-05,"83,300","84,500",6,3,▼,"-1,700",-2.03,"42,089,013","3,506,904",0.07
2021-11-04,"81,600","83,900",4,6,▲,900,1.08,"35,335,669","2,915,618",0.08
2021-11-03,"81,000","84,400",6,4,▲,"2,000",2.47,"38,655,276","3,185,357",0.08
2021-11-02,"77,400","81,300",3,6,▲,"2,700",3.45,"29,417,421","2,344,317",0.07
2021-11-01,"78,800","78,900",1,3,▼,-400,-0.51,"30,339,449","2,368,814",0.07
2021-10-31,"79,000","80,100",0,1,▲,900,1.16,"40,085,044","3,172,811",0.07
2021-10-30,"74,100","78,800",12,0,▲,"3,900",5.28,"32,502,870","2,486,987",0.07
2021-10-29,"72,400","74,000",2,12,▲,"1,600",2.21,"19,411,326","1,419,205",0.07
2021-10-28,"72,500","73,200",5,2,▼,-700,-0.96,"16,304,910","1,183,243",0.07
2021-10-27,"73,100","73,400",1,5, ,0,0,"20,367,355","1,477,331",0.07
2021-10-26,"73,300","73,700",3,1,▼,-300,-0.41,"17,613,029","1,289,759",0.07
2021-10-25,"73,400","73,700",10,3,▼,-500,-0.68,"24,293,214","1,777,213",0.07
2021-10-24,"74,100","74,500",5,10, ,0,0,"17,512,081","1,291,859",0.07
2021-10-23,"73,800","74,100",2,5, ,0,0,"20,863,671","1,538,015",0.07
2021-10-22,"73,600","74,500",1,2,▲,400,0.54,"21,510,415","1,590,300",0.07
2021-10-21,"73,500","73,800",3,1,▲,500,0.69,"18,486,672","1,356,959",0.06
2021-10-20,"72,700","73,800",0,3,▼,"-1,000",-1.35,"39,882,928","2,916,537",0.06
2021-10-19,"72,100","73,900",7,0,▲,"2,200",3.07,"24,077,996","1,758,753",0.06
2021-10-18,"72,200","72,900",4,7,▼,"-1,200",-1.65,"25,000,338","1,804,281",0.06
2021-10-17,"72,400","73,500",5,4,▲,"1,400",1.96,"28,490,496","2,071,957",0.07
2021-10-16,"70,400","72,100",6,5,▲,"1,800",2.58,"28,130,533","2,010,489",0.07
2021-10-15,"70,100","70,500",0,6,▲,200,0.29,"23,677,989","1,654,493",0.07
2021-10-14,"68,400","69,900",5,0,▲,"1,700",2.51,"29,703,942","2,060,701",0.07
2021-10-13,"67,100","68,300",1,5,▲,"1,100",1.65,"22,327,173","1,513,603",0.06
2021-10-12,"68,400","68,600",3,1,▼,"-1,500",-2.2,"43,811,016","2,946,476",0.06
2021-10-11,"68,000","68,400",3,3,▲,200,0.29,"14,063,434","957,451",0.06
2021-10-10,"66,100","68,000",3,3,▲,"1,400",2.1,"19,023,323","1,279,790",0.06
2021-10-09,"67,900","68,300",2,3,▼,"-1,100",-1.62,"32,447,065","2,185,553",0.06
2021-10-08,"67,900","69,500",4,2,▲,200,0.3,"32,158,235","2,194,517",0.06
2021-10-07,"64,800","67,800",1,4,▲,"2,800",4.33,"27,134,398","1,811,363",0.06
2021-10-06,"63,900","65,200",6,1,▲,100,0.15,"15,068,682","973,133",0.06
2021-10-05,"64,100","64,800",0,6,▼,-200,-0.31,"16,590,290","1,066,785",0.06
2021-10-04,"65,700","66,200",1,0,▼,-900,-1.37,"22,963,790","1,495,191",0.06
2021-10-03,"67,000","67,000",5,1,▼,-600,-0.9,"30,204,089","1,999,330",0.06
2021-10-02,"64,000","66,700",10,5,▲,"3,100",4.91,"36,354,334","2,384,456",0.06
2021-10-01,"61,300","63,200",5,10,▲,"2,200",3.61,"31,508,829","1,962,140",0.06
2021-09-30,"61,000","61,400",6,5,▼,-300,-0.49,"19,800,573","1,208,397",0.07
2021-09-29,"60,700","61,400",2,6,▲,"1,100",1.83,"25,628,510","1,562,196",0.06
2021-09-28,"60,500","60,500",10,2, ,0,0,"19,073,552","1,144,231",0.07
2021-09-27,"60,700","60,900",1,10,▲,100,0.17,"15,892,961","962,262",0.07
2021-09-26,"60,700","60,800",4,1,▼,-200,-0.33,"16,910,230","1,015,446",0.07
2021-09-25,"59,000","60,300",2,4,▲,"1,800",3.08,"20,639,475","1,232,654",0.07
2021-09-24,"58,900","59,000",6,2,▼,-300,-0.51,"21,718,561","1,269,055",0.08
2021-09-23,"57,900","58,900",3,6,▲,"1,400",2.44,"14,950,919","873,636",0.08
2021-09-22,"56,400","57,500",6,3,▲,800,1.41,"20,489,076","1,165,273",0.07
2021-09-21,"58,000","58,000",4,6,▼,"-1,500",-2.58,"26,907,844","1,541,223",0.07
2021-09-20,"58,200","58,500",6,4,▼,-900,-1.53,"22,636,966","1,313,484",0.07
2021-09-19,"59,400","59,400",3,6,▼,-800,-1.34,"14,428,882","851,619",0.07
2021-09-18,"60,300","60,300",1,3,▼,-600,-0.99,"17,260,416","1,032,623",0.07
2021-09-17,"60,400","61,100",0,1,▲,200,0.33,"13,268,226","803,140",0.07
2021-09-16,"60,400","60,400",12,0,▲,100,0.17,"9,322,232","560,420",0.07
2021-09-15,"60,300","60,500",2,12,▼,-800,-1.31,"14,294,095","858,048",0.07
2021-09-14,"61,200","61,500",5,2, ,0,0,"15,703,443","959,155",0.07
2021-09-13,"60,300","60,900",1,5,▲,900,1.5,"19,326,115","1,172,317",0.08
2021-09-12,"59,600","60,200",3,1,▲,500,0.84,"14,474,985","867,446",0.08
2021-09-11,"60,000","60,400",10,3,▼,-500,-0.83,"16,554,190","987,631",0.08
2021-09-10,"60,700","60,800",5,10,▼,-900,-1.48,"17,756,232","1,066,157",0.09
